Time,HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,
00:00:04.6343011,0.2060574,0.1626848,1.67168,0.1983195,0.1124087,1.677448,0.1950445,-0.1423161,1.674702,0.2458532,-0.3281627,1.742525,,,,,,,,,,,,,0.1460718,-0.07702919,1.605753,0.2392331,0.1086596,1.515295,0.41868,0.1136631,1.546031,0.4835612,0.0992892,1.567172,0.2460026,0.2051048,1.684839,0.5318201,0.3917336,1.825553,,,,,,,0.1691348,0.2042456,1.655778,0.4931942,0.4299715,1.675464,0.4490877,0.6395094,1.639181,,,,
00:00:04.6923389,0.2098691,0.1597386,1.67354,0.2021939,0.108848,1.679594,0.200418,-0.1492348,1.676523,0.2521454,-0.3319846,1.744081,,,,,,,0.3106623,0.0583525,1.755367,,,,0.1544048,-0.07769927,1.60663,0.2510489,0.1025996,1.518484,0.4211079,0.1148495,1.545004,0.4873129,0.1064725,1.565257,0.2506328,0.2022406,1.68899,,,,,,,0.5448924,0.6489661,1.639201,0.1722679,0.2016334,1.655761,0.4943541,0.4301348,1.675867,0.4668726,0.6426544,1.641912,,,,
00:00:04.7093509,0.2129545,0.1535967,1.672984,0.205051,0.1037415,1.679636,0.2044117,-0.1507891,1.677451,0.2586439,-0.3355696,1.745942,,,,,,,,,,,,,0.1638335,-0.08108889,1.608143,0.2646582,0.09689751,1.52247,0.4374939,0.1050279,1.553954,0.4820609,0.09133773,1.575931,0.2519781,0.1967218,1.686522,,,,,,,0.5476184,0.6479253,1.640553,0.1775706,0.1907785,1.656564,0.4951042,0.4254575,1.677685,0.5223086,0.6360357,1.625752,,,,
00:00:04.7333661,0.2152451,0.1509525,1.673224,0.2071964,0.1012808,1.680449,0.2077065,-0.1519986,1.678762,0.2622359,-0.3368588,1.746117,,,,,,,,,,,,,0.1667788,-0.08209429,1.608854,0.2707398,0.0913561,1.52472,0.4399075,0.111843,1.551703,0.505278,0.1041825,1.574753,0.2531747,0.1936149,1.685694,0.5040066,0.4842075,1.66572,,,,,,,0.1803294,0.1888348,1.657322,0.4961843,0.4258612,1.677833,0.4663955,0.6374073,1.63603,,,,
00:00:04.7703907,0.2172452,0.1482447,1.673411,0.2092416,0.09855223,1.681385,0.2128058,-0.1544419,1.680689,0.2590359,-0.3449841,1.739767,,,,,,,0.3740457,0.1098668,1.532423,,,,0.1705957,-0.08353999,1.610282,0.2768133,0.08815872,1.526725,0.445374,0.1149623,1.55246,0.5108144,0.1078967,1.575511,0.2542362,0.1904043,1.684613,0.504123,0.4844247,1.665621,0.4955015,0.6962869,1.844676,0.5097336,0.6732649,1.758352,0.1824867,0.1866482,1.65819,0.4967849,0.4258433,1.677967,0.4671128,0.6374313,1.636491,,,,
00:00:04.8224265,0.2204787,0.14568,1.673482,0.2125305,0.09570762,1.68234,0.2187436,-0.1585423,1.682509,0.2578418,-0.3493962,1.737013,,,,,,,0.3771134,0.1102356,1.532471,,,,0.1733788,-0.08430162,1.610862,0.2901951,0.08489883,1.530319,0.4572981,0.1214593,1.554247,0.5230114,0.1160709,1.576982,0.2569018,0.1880098,1.684216,0.5045217,0.4846889,1.665544,0.4986444,0.6991038,1.841929,,,,0.1850041,0.1851844,1.658198,0.4978748,0.4262524,1.678032,0.4686231,0.6378652,1.636292,,,,
00:00:04.8354335,0.224647,0.1461786,1.673661,0.215959,0.09616704,1.683161,0.221589,-0.1585806,1.683267,0.2576791,-0.3494898,1.73611,,,,,,,0.3792009,0.1111292,1.532337,,,,0.1793597,-0.08412093,1.611201,0.2992239,0.08463496,1.532456,0.4654675,0.1257742,1.555393,0.5316446,0.1230903,1.577255,0.2608026,0.1882734,1.684446,0.5055287,0.4856065,1.66534,0.4995177,0.7004142,1.84128,,,,0.1895826,0.1858544,1.657963,0.5032568,0.4257252,1.679094,0.4663169,0.6359192,1.635461,0.5326102,0.6341608,1.626875,
00:00:04.8704580,0.2274704,0.145914,1.673926,0.21834,0.09570438,1.683996,0.224636,-0.1603242,1.683859,0.2576837,-0.350409,1.735491,,,,,,,0.4030947,0.08002287,1.577868,,,,0.1838862,-0.08383787,1.611591,0.3041528,0.08476527,1.533929,0.4700332,0.1283341,1.555595,0.5362514,0.1261065,1.577393,0.2650182,0.1890441,1.685545,0.5075626,0.48763,1.665246,0.4997401,0.7021111,1.84147,,,,0.1915069,0.1850472,1.657533,0.5040962,0.4263066,1.678974,0.4660903,0.6363573,1.6358,0.532328,0.6341584,1.626874,
00:00:04.8994772,0.2298353,0.1460396,1.674148,0.22029,0.09550778,1.684672,0.2275649,-0.1625285,1.684084,0.2578389,-0.3507783,1.735244,,,,,,,0.4052615,0.07982679,1.5779,,,,0.187891,-0.08374431,1.611224,0.3088618,0.08575088,1.534691,0.4744627,0.1303202,1.556474,0.5409757,0.1301029,1.577482,0.267853,0.1895376,1.686168,0.5097915,0.4898769,1.665247,0.500028,0.7031367,1.842702,0.5121593,0.6805083,1.755943,0.1932147,0.1847774,1.657369,0.5051777,0.4268349,1.679034,0.4672396,0.6368523,1.635509,0.5335057,0.6345859,1.626797,
00:00:04.9585161,0.2337147,0.1418923,1.67497,0.2253932,0.08686124,1.686972,0.2428997,-0.2129108,1.689314,0.259734,-0.3602903,1.735744,,,,,,,,,,,,,0.1913961,-0.08246508,1.610443,0.3121167,0.08658831,1.535204,0.4772177,0.1332348,1.556652,0.5431767,0.1323152,1.579334,0.2725754,0.1843878,1.687669,0.5130363,0.4919254,1.665766,0.5007538,0.7048301,1.843449,,,,0.1948617,0.1839734,1.657333,0.506047,0.4269348,1.679903,0.4661909,0.6364239,1.634962,,,,
