Time,HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,
00:00:49.6973855,,,,,,,-0.01252015,-0.1305778,2.138458,-0.0042345,-0.313604,2.118283,0.1262178,-0.04790528,2.149857,0.2989402,0.09685677,2.137206,0.3799643,-0.06805132,2.060935,0.4122297,-0.1450787,2.065168,-0.158773,-0.04071192,2.121469,-0.2843804,0.09799568,2.054776,-0.3641567,-0.04620271,1.983587,-0.390296,-0.1213086,1.989507,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.7264044,,,,,,,-0.01162796,-0.1303594,2.138734,-0.003902513,-0.3137256,2.118591,0.1265395,-0.04777942,2.149686,0.2995939,0.09657374,2.137104,0.3813154,-0.07003763,2.060162,0.412318,-0.1451136,2.065144,-0.1581476,-0.04063518,2.120999,-0.2833513,0.09760758,2.054998,-0.3636521,-0.04718695,1.982243,-0.3898543,-0.1222398,1.988257,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.7974532,,,,,,,-0.01190746,-0.1320989,2.138091,-0.003746192,-0.3136904,2.11882,0.1274981,-0.04787368,2.150186,0.2997391,0.09674747,2.137188,0.3819514,-0.07053918,2.059541,0.4120822,-0.1447065,2.064834,-0.1577802,-0.04015845,2.120656,-0.2851064,0.09990824,2.052501,-0.3632092,-0.04800842,1.980306,-0.3900292,-0.1242639,1.986188,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.8114621,,,,,,,-0.01193135,-0.1323632,2.137853,-0.002148769,-0.3132351,2.119009,0.1287441,-0.04698423,2.150478,0.2997349,0.09667295,2.137418,0.382754,-0.07091244,2.059205,0.412038,-0.1444508,2.064497,-0.1575895,-0.04119054,2.121004,-0.2829087,0.09783851,2.053043,-0.3629195,-0.04884264,1.978226,-0.3904333,-0.1260413,1.983798,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.8274724,,,,,,,-0.01213314,-0.1327641,2.137648,-0.001654171,-0.3134525,2.11926,0.1298103,-0.04648914,2.150841,0.3003704,0.0963607,2.137602,0.383255,-0.0710497,2.05924,0.4122469,-0.1434334,2.064279,-0.1572687,-0.0415218,2.120918,-0.2828015,0.09913197,2.051634,-0.3624978,-0.0500745,1.974531,-0.3905578,-0.1280907,1.978718,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.8805080,,,,,,,-0.01325066,-0.1317588,2.137002,-0.000356304,-0.3119094,2.118846,0.131746,-0.04506553,2.152098,0.30036,0.09639902,2.138979,0.3813258,-0.06633897,2.063905,0.4130715,-0.1405715,2.064749,-0.1563902,-0.04050279,2.119408,-0.2816404,0.1027358,2.047548,-0.3634367,-0.05382409,1.966562,-0.3920704,-0.1359641,1.969482,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.9335428,,,,,,,-0.01379645,-0.1311855,2.136677,-6.614445E-05,-0.3113668,2.118661,0.1324307,-0.04423103,2.152589,0.3003986,0.09615117,2.139529,0.3791257,-0.06230638,2.067559,0.4136667,-0.139351,2.065091,-0.1565674,-0.04060202,2.119329,-0.2759591,0.09754844,2.048201,-0.361154,-0.04883821,1.963131,-0.3916069,-0.135189,1.966293,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.9515556,,,,,,,-0.01424059,-0.1307319,2.136404,0.0006348629,-0.3107134,2.118763,0.1325566,-0.04369272,2.152798,0.3003451,0.09613023,2.140149,0.3818242,-0.06533778,2.067957,0.4142733,-0.1378763,2.066447,-0.1566534,-0.03991341,2.117889,-0.2743303,0.09604883,2.04783,-0.361391,-0.05017143,1.958104,-0.3900985,-0.1305881,1.962902,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.9925824,,,,,,,-0.0119921,-0.1290696,2.136179,0.001430403,-0.3102685,2.118315,0.1330014,-0.04270206,2.153449,0.2998392,0.09622023,2.141536,0.3790214,-0.06176394,2.073637,0.4152308,-0.1369123,2.069025,-0.1565641,-0.03939696,2.116667,-0.2718701,0.09353767,2.046773,,,,-0.4018563,-0.1507979,1.89686,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.0165980,,,,,,,-0.01159411,-0.128928,2.136016,0.002097277,-0.3109134,2.118226,0.133512,-0.04240953,2.154244,0.2991584,0.09678821,2.14342,0.3772919,-0.06106376,2.076874,0.4144043,-0.1351435,2.071601,-0.156298,-0.03907195,2.114394,-0.272235,0.1027174,2.03894,-0.3468663,-0.02543733,1.941885,-0.3858157,-0.1316655,1.950575,,,,,,,,,,,,,,,,,,,,,,,,,
